assists,faceoffWinPctg,gameWinningGoals,gamesPlayed,goals,otGoals,penaltyMinutes,playerBirthCity,playerBirthCountry,playerBirthDate,playerBirthStateProvince,playerDraftOverallPickNo,playerDraftRoundNo,playerDraftYear,playerFirstName,playerHeight,playerId,playerInHockeyHof,playerIsActive,playerLastName,playerName,playerNationality,playerPositionCode,playerShootsCatches,playerTeamsPlayedFor,playerWeight,plusMinus,points,pointsPerGame,ppGoals,ppPoints,seasonId,shGoals,shPoints,shiftsPerGame,shootingPctg,shots,timeOnIcePerGame
0,0.0,0,2,0,0,0,West Seneca,USA,1983-02-04,NY,148,5,2003,Lee,71,8470740,0,1,Stempniak,Lee Stempniak,USA,R,R,BOS,195,-1,0,0.0,0,0,20182019,0,0,10.5,0.0,0,469.0
6,0.4285,0,50,2,0,18,Barrie,CAN,1991-03-16,ON,107,4,2009,Garrett,74,8475253,0,1,Wilson,Garrett Wilson,CAN,L,L,PIT,199,2,8,0.16,0,0,20182019,0,0,11.8,0.037,54,456.9
3,0.0,0,19,0,0,13,Bayonne,FRA,1993-07-29,,48,2,2011,Xavier,72,8476443,0,1,Ouellet,Xavier Ouellet,FRA,D,L,MTL,196,-3,3,0.1578,0,0,20182019,0,0,21.421,0.0,32,1020.6842
13,0.4906,3,73,20,0,36,Toronto,CAN,1991-02-27,ON,92,4,2009,Casey,71,8475231,0,1,Cizikas,Casey Cizikas,CAN,C,L,NYI,195,22,33,0.452,0,0,20182019,2,3,20.2191,0.1801,111,841.4246
8,0.5384,0,39,4,0,14,Ottawa,CAN,1992-11-11,ON,95,4,2011,Jean-Gabriel,70,8476419,0,1,Pageau,Jean-Gabriel Pageau,CAN,C,R,OTT,184,-12,12,0.3076,0,0,20182019,0,0,23.8974,0.0481,83,1070.6923
3,0.5202,2,70,6,0,33,St. Paul,CAN,1984-05-25,AB,214,7,2003,Kyle,74,8470803,0,1,Brodziak,Kyle Brodziak,CAN,C,R,EDM,205,-14,9,0.1285,0,0,20182019,1,1,17.0,0.081,74,701.5142
0,0.0,0,2,0,0,0,Mississauga,CAN,1997-08-13,ON,63,3,2015,Kyle,73,8478476,0,1,Capobianco,Kyle Capobianco,CAN,D,L,ARI,196,-2,0,0.0,0,0,20182019,0,0,19.0,0.0,1,964.5
0,0.4444,0,16,0,0,4,Miramichi,CAN,1989-05-20,NB,105,4,2007,Brad,74,8474089,0,1,Malone,Brad Malone,CAN,C,L,EDM,217,0,0,0.0,0,0,20182019,0,0,13.625,0.0,13,537.0625
17,0.0,1,81,5,0,39,Victoria,CAN,1987-07-26,BC,,,,Jordie,74,8474818,0,1,Benn,Jordie Benn,CAN,D,L,MTL,199,15,22,0.2716,0,0,20182019,0,0,24.037,0.0537,93,1091.6296
13,0.4057,0,72,5,0,17,Riga,LVA,1994-01-05,,14,1,2012,Zemgus,74,8476878,0,1,Girgensons,Zemgus Girgensons,LVA,C,L,BUF,211,-11,18,0.25,0,0,20182019,0,0,18.1388,0.0641,78,816.6805
4,0.0,0,51,1,0,56,Hamilton,CAN,1995-01-12,ON,108,4,2013,Ben,78,8477433,0,1,Harpur,Ben Harpur,CAN,D,L,OTT,222,-13,5,0.098,0,0,20182019,0,0,23.0588,0.02,50,1057.2352
5,0.2857,1,56,5,0,23,Regina,CAN,1979-09-26,SK,,,,Chris,72,8470543,0,1,Kunitz,Chris Kunitz,CAN,L,L,CHI,188,-7,10,0.1785,0,0,20182019,0,0,13.3392,0.1136,44,543.5357
2,0.0,1,24,1,0,12,Tampere,FIN,1998-10-06,,16,1,2017,Juuso,74,8479976,0,1,Valimaki,Juuso Valimaki,FIN,D,L,CGY,212,-2,3,0.125,0,0,20182019,0,0,19.7916,0.0357,28,929.0
6,0.375,1,51,5,0,19,Winnipeg,CAN,1988-08-05,MB,111,4,2008,Dale,74,8474668,0,1,Weise,Dale Weise,CAN,R,R,"PHI, MTL",206,-8,11,0.2156,0,0,20182019,1,1,17.745,0.0862,58,706.6078
2,0.3281,0,15,0,0,2,Gallivare,SWE,1999-11-06,,23,1,2018,Isac,72,8480806,0,1,Lundestrom,Isac Lundestrom,SWE,C,L,ANA,187,-1,2,0.1333,0,0,20182019,0,0,18.4666,0.0,13,781.7333
0,0.0,0,2,0,0,0,Prince Albert,CAN,1985-07-15,SK,279,9,2004,Adam,75,8471490,0,1,Cracknell,Adam Cracknell,CAN,R,R,ANA,209,-1,0,0.0,0,0,20182019,0,0,17.5,0.0,3,626.0
6,0.0,2,35,2,0,12,Dorval,CAN,1988-06-09,QC,186,7,2008,Jason,73,8474218,0,1,Demers,Jason Demers,CAN,D,R,ARI,195,9,8,0.2285,0,1,20182019,0,0,25.9714,0.0512,39,1199.5428
7,0.3125,1,74,9,0,10,St. Clair,USA,1995-03-10,MI,121,4,2013,Tyler,70,8477353,0,1,Motte,Tyler Motte,USA,C,L,VAN,192,-12,16,0.2162,0,0,20182019,2,2,19.2567,0.0789,114,766.4864
3,0.647,1,24,3,0,2,Blainville,CAN,1997-02-25,QC,,,,Alexandre,72,8479657,0,1,Fortin,Alexandre Fortin,CAN,L,L,CHI,184,-6,6,0.25,0,0,20182019,1,1,14.5416,0.1034,29,635.4583
19,0.5294,1,64,4,0,8,Long Beach,USA,1992-11-05,CA,47,2,2011,Matt,71,8476442,0,1,Nieto,Matt Nieto,USA,L,L,COL,190,2,23,0.3593,0,0,20182019,1,3,19.375,0.0465,86,826.2343
9,0.0,1,64,2,0,68,Brandon,CAN,1993-06-28,MB,46,2,2011,Joel,76,8476441,0,1,Edmundson,Joel Edmundson,CAN,D,L,STL,215,8,11,0.1718,0,0,20182019,0,0,26.4218,0.0196,102,1163.2187
12,0.5012,0,65,1,0,18,Kusmark,SWE,1991-10-05,,,,,Par,72,8480944,0,1,Lindholm,Par Lindholm,SWE,C,L,"TOR, WPG",183,5,13,0.2,0,0,20182019,0,0,17.4769,0.0153,65,680.8
6,0.5221,1,52,3,0,2,Ottawa,CAN,1992-01-30,ON,45,2,2010,Ryan,71,8475727,0,1,Spooner,Ryan Spooner,CAN,C,L,"NYR, EDM, VAN",191,-12,9,0.173,0,1,20182019,0,0,15.75,0.0447,67,685.5961
0,0.0,0,5,0,0,6,Plzen,CZE,1990-11-29,,,,,Andrej,79,8477205,0,1,Sustr,Andrej Sustr,CZE,D,R,ANA,217,0,0,0.0,0,0,20182019,0,0,18.6,0.0,6,722.4
0,0.0,0,6,0,0,2,Bickenrod,DNK,1993-01-04,,,,,Patrick,73,8479466,0,1,Russell,Patrick Russell,DNK,R,R,EDM,203,0,0,0.0,0,0,20182019,0,0,12.6666,0.0,6,527.3333
14,0.0,2,82,4,0,30,Karlstad,SWE,1993-07-12,,10,1,2011,Jonas,73,8476463,0,1,Brodin,Jonas Brodin,SWE,D,L,MIN,198,-15,18,0.2195,0,1,20182019,1,1,24.3536,0.036,111,1232.5975
1,0.0,0,10,1,0,6,Toronto,CAN,1996-01-22,ON,28,1,2014,Joshua,72,8477959,0,1,Ho-Sang,Joshua Ho-Sang,CAN,R,R,NYI,173,2,2,0.2,0,0,20182019,0,0,17.7,0.1,10,871.4
11,0.0,3,79,15,0,102,Windsor,CAN,1991-01-24,ON,13,1,2009,Zack,75,8475178,0,1,Kassian,Zack Kassian,CAN,R,R,EDM,211,-6,26,0.3291,0,0,20182019,1,1,19.7974,0.1351,111,888.1139
3,1.0,0,48,2,0,22,LaSalle,CAN,1991-02-22,QC,84,3,2009,Nicolas,73,8475235,0,1,Deslauriers,Nicolas Deslauriers,CAN,L,L,MTL,221,-12,5,0.1041,0,0,20182019,1,1,13.9166,0.0416,48,602.2708
3,0.0,0,26,1,0,8,Duluth,USA,1993-04-27,MN,82,3,2011,Andy,73,8476407,0,1,Welinski,Andy Welinski,USA,D,R,ANA,201,-5,4,0.1538,0,0,20182019,0,0,21.1923,0.0312,32,962.3846
12,0.4557,1,80,14,0,17,Moscow,RUS,1995-12-14,,33,2,2014,Ivan,72,8477964,0,1,Barbashev,Ivan Barbashev,RUS,C,L,STL,187,-4,26,0.325,0,0,20182019,2,2,16.7,0.2333,60,690.85
37,0.0,4,75,9,3,28,Arlington,USA,1994-10-03,TX,4,1,2013,Seth,76,8477495,0,1,Jones,Seth Jones,USA,D,R,CBJ,210,1,46,0.6133,0,10,20182019,0,3,29.52,0.0489,184,1549.36
8,0.4,1,67,6,0,53,Windsor,CAN,1989-05-08,ON,148,5,2008,Matt,75,8474709,0,1,Martin,Matt Martin,CAN,L,L,NYI,220,5,14,0.2089,0,0,20182019,0,0,16.0,0.0967,62,686.0
5,0.0,0,49,0,0,16,Ljungby,SWE,1997-04-29,,27,1,2015,Jacob,74,8478491,0,1,Larsson,Jacob Larsson,SWE,D,L,ANA,197,-4,5,0.102,0,0,20182019,0,0,23.7346,0.0,57,1026.8775
3,0.0,0,5,0,0,2,Orlando,USA,1999-10-14,FL,7,1,2018,Quinn,70,8480800,0,1,Hughes,Quinn Hughes,USA,D,L,VAN,170,0,3,0.6,0,2,20182019,0,0,21.8,0.0,6,1084.8
9,0.0,0,63,4,0,71,Mimico,CAN,1989-02-08,ON,27,1,2007,Brendan,74,8474090,0,1,Smith,Brendan Smith,CAN,D,L,NYR,195,-7,13,0.2063,0,0,20182019,0,1,20.492,0.0606,66,917.746
0,0.25,0,7,0,0,0,Boston,USA,1988-09-24,MA,135,5,2007,Paul,73,8474008,0,1,Carey,Paul Carey,USA,C,L,"OTT, BOS",200,0,0,0.0,0,0,20182019,0,0,13.0,0.0,4,638.5714
1,0.0,0,3,0,0,2,Cardiff,GBR,1994-02-07,,89,3,2014,Nathan,69,8477573,0,1,Walker,Nathan Walker,AUS,L,L,WSH,186,1,1,0.3333,0,0,20182019,0,0,10.6666,0.0,2,488.6666
15,0.0,0,47,2,0,8,Tibro,SWE,1986-08-01,,216,7,2005,Anton,71,8471873,0,1,Stralman,Anton Stralman,SWE,D,R,TBL,190,12,17,0.3617,0,1,20182019,0,0,23.6808,0.035,57,1231.3829
0,0.5,0,1,0,0,0,Lindstrom,USA,1997-12-13,MN,,,,Blake,67,8481481,0,1,Lizotte,Blake Lizotte,USA,C,L,LAK,172,-1,0,0.0,0,0,20182019,0,0,14.0,0.0,1,672.0
10,0.0,0,70,1,0,26,Sherwood Park,CAN,1992-01-11,AB,23,1,2010,Mark,73,8475796,0,1,Pysyk,Mark Pysyk,CAN,D,R,FLA,200,-1,11,0.1571,0,0,20182019,0,1,25.6857,0.0156,64,1096.1428
20,0.2631,4,82,11,0,32,Piikkio,FIN,1995-07-04,,55,2,2013,Artturi,72,8477476,0,1,Lehkonen,Artturi Lehkonen,FIN,L,L,MTL,177,10,31,0.378,0,0,20182019,0,0,21.7073,0.0625,176,933.4512
0,0.5,0,4,0,0,4,Huddinge,SWE,1996-09-20,,58,2,2015,Kevin,76,8478831,0,1,Stenlund,Kevin Stenlund,SWE,C,R,CBJ,210,0,0,0.0,0,0,20182019,0,0,14.75,0.0,3,657.75
5,0.4454,0,27,3,0,4,Espoo,FIN,1994-03-17,,,,,Antti,72,8480965,0,1,Suomela,Antti Suomela,FIN,C,L,SJS,180,1,8,0.2962,0,0,20182019,0,0,16.5555,0.0714,42,679.037
0,0.0,1,16,1,0,2,Val D'or,CAN,1997-04-28,QC,52,2,2015,Jeremy,73,8478468,0,1,Lauzon,Jeremy Lauzon,CAN,D,L,BOS,204,-1,1,0.0625,0,0,20182019,0,0,21.875,0.0909,11,932.3125
0,0.0,0,2,1,0,0,St. Martin D'heres,FRA,1999-09-13,,45,2,2017,Alexandre,72,8480074,0,1,Texier,Alexandre Texier,FRA,C,L,CBJ,187,3,1,0.5,0,0,20182019,0,0,16.0,0.1666,6,766.0
2,1.0,0,16,1,0,4,Toronto,CAN,1998-05-05,ON,35,2,2016,Jordan,72,8479385,0,1,Kyrou,Jordan Kyrou,CAN,C,R,STL,175,-1,3,0.1875,0,0,20182019,0,0,13.3125,0.0625,16,579.5625
6,0.4744,0,49,3,0,8,Leksand,SWE,1993-03-01,,42,2,2011,Victor,74,8476437,0,1,Rask,Victor Rask,SWE,C,L,"CAR, MIN",200,-4,9,0.1836,0,2,20182019,0,0,17.1224,0.0545,55,726.2244
13,0.387,1,80,17,0,23,Sodertalje,SWE,1992-04-07,,106,4,2010,Marcus,71,8475834,0,1,Sorensen,Marcus Sorensen,SWE,L,L,SJS,175,10,30,0.375,0,0,20182019,1,2,18.475,0.17,100,777.7625
9,0.0,0,48,3,0,39,Strathroy,CAN,1992-12-05,ON,17,1,2011,Nathan,74,8476470,0,1,Beaulieu,Nathan Beaulieu,CAN,D,L,"BUF, WPG",200,6,12,0.25,0,1,20182019,0,0,19.3541,0.05,60,930.375
0,0.0,0,1,0,0,0,Repentigny,CAN,1997-11-07,QC,80,3,2016,Brandon,71,8479330,0,1,Gignac,Brandon Gignac,CAN,C,L,NJD,170,-2,0,0.0,0,0,20182019,0,0,12.0,0.0,1,544.0
13,0.0,0,74,3,0,62,Hinsdale,USA,1991-10-07,IL,159,6,2011,Josh,75,8476312,0,1,Manson,Josh Manson,CAN,D,R,ANA,216,-8,16,0.2162,0,0,20182019,0,1,28.3648,0.0312,96,1338.4189
10,0.0,0,79,3,0,32,Thunder Bay,CAN,1987-01-13,ON,12,1,2005,Marc,76,8471686,0,1,Staal,Marc Staal,CAN,D,L,NYR,213,-9,13,0.1645,0,0,20182019,0,0,26.0886,0.0357,84,1165.2151
9,0.0,1,34,2,0,19,Orland Park,USA,1994-04-13,IL,137,5,2012,Connor,71,8476941,0,1,Carrick,Connor Carrick,USA,D,R,"DAL, NJD",192,-13,11,0.3235,0,1,20182019,0,0,21.1176,0.0476,42,1007.9117
14,0.2222,2,58,5,0,30,Sodertalje,SWE,1988-08-23,,168,6,2007,Carl,71,8474176,0,1,Hagelin,Carl Hagelin,SWE,L,L,"PIT, LAK, WSH",186,7,19,0.3275,0,0,20182019,0,0,19.8793,0.0505,99,883.7586
0,0.0,0,4,1,0,0,Vaxjo,SWE,1994-02-02,,,,,Calle,73,8480157,0,1,Rosen,Calle Rosen,SWE,D,L,TOR,186,-3,1,0.25,0,0,20182019,0,0,25.25,0.2,5,1002.25
1,0.0,0,19,0,0,15,Long Branch,USA,1995-04-28,NJ,133,5,2013,Connor,71,8477365,0,1,Clifton,Connor Clifton,USA,D,R,BOS,175,5,1,0.0526,0,0,20182019,0,0,23.8947,0.0,22,1062.3157
0,0.0,0,1,0,0,0,Sault Ste. Marie,CAN,1983-06-03,ON,50,2,2001,Chris,75,8469501,0,1,Thorburn,Chris Thorburn,CAN,R,R,STL,235,0,0,0.0,0,0,20182019,0,0,3.0,0.0,0,112.0
22,0.0,0,72,3,0,10,Montreal,CAN,1987-03-30,QC,35,2,2005,Marc-Edouard,73,8471709,0,1,Vlasic,Marc-Edouard Vlasic,CAN,D,L,SJS,205,-6,25,0.3472,0,1,20182019,0,0,25.6527,0.03,100,1262.5555
19,0.4914,1,70,9,0,81,Maple Creek,CAN,1988-04-05,SK,79,3,2008,Zack,74,8474250,0,1,Smith,Zack Smith,CAN,L,L,OTT,208,-6,28,0.4,0,0,20182019,1,3,21.6142,0.0891,101,981.1285
6,0.0,0,57,0,0,47,Lipetsk,RUS,1990-10-29,,14,1,2009,Dmitry,73,8475179,0,1,Kulikov,Dmitry Kulikov,RUS,D,L,WPG,204,4,6,0.1052,0,0,20182019,0,0,18.5964,0.0,40,939.807
20,0.5278,5,82,19,1,34,Etobicoke,CAN,1997-07-15,ON,72,3,2015,Anthony,72,8478519,0,1,Cirelli,Anthony Cirelli,CAN,C,L,TBL,180,25,39,0.4756,0,1,20182019,5,6,20.0487,0.1544,123,890.817
15,0.0,1,78,5,0,62,Hamilton,CAN,1991-05-09,ON,119,4,2009,Ben,75,8475279,0,1,Chiarot,Ben Chiarot,CAN,D,L,WPG,219,6,20,0.2564,0,0,20182019,0,1,20.8846,0.045,111,1116.9743
18,0.5195,1,79,14,0,12,Hamilton,CAN,1994-09-13,ON,21,1,2012,Mark,76,8476873,0,1,Jankowski,Mark Jankowski,CAN,C,L,CGY,212,6,32,0.405,0,0,20182019,5,8,18.4556,0.1414,99,762.4683
4,0.6666,2,36,7,0,6,Caslav,CZE,1990-08-05,,,,,Lukas,76,8480780,0,1,Radil,Lukas Radil,CZE,C,R,SJS,200,7,11,0.3055,0,0,20182019,0,0,15.2777,0.175,40,640.9444
0,0.5405,0,5,0,0,0,Rochester,USA,1983-10-09,NY,,,,Stephen,67,8472410,0,1,Gionta,Stephen Gionta,USA,C,R,NYI,177,-4,0,0.0,0,0,20182019,0,0,14.2,0.0,4,527.0
1,0.0,0,17,1,0,2,Spokane,USA,1998-09-29,WA,22,1,2017,Kailer,68,8479977,0,1,Yamamoto,Kailer Yamamoto,USA,R,R,EDM,153,-6,2,0.1176,0,1,20182019,0,0,17.5294,0.0769,13,783.647
1,0.0,0,12,1,0,12,Newmarket,CAN,1990-02-09,ON,,,,Darren,75,8475423,0,1,Archibald,Darren Archibald,CAN,R,L,"VAN, OTT",210,-3,2,0.1666,0,0,20182019,0,0,11.5,0.1,10,442.5
8,0.0,0,32,0,0,12,Cherepovets,RUS,1990-02-14,,,,,Bogdan,72,8480955,0,1,Kiselevich,Bogdan Kiselevich,RUS,D,L,FLA,202,-3,8,0.25,0,0,20182019,0,0,19.625,0.0,14,891.25
5,0.0,0,57,0,0,28,Smithers,CAN,1982-12-13,BC,12,1,2001,Dan,73,8469465,0,1,Hamhuis,Dan Hamhuis,CAN,D,L,NSH,204,-2,5,0.0877,0,0,20182019,0,0,21.0,0.0,39,962.8245
9,0.0,0,47,0,0,18,Judique,CAN,1986-09-07,NS,160,6,2006,Andrew,73,8473584,0,1,MacDonald,Andrew MacDonald,CAN,D,L,PHI,204,-5,9,0.1914,0,0,20182019,0,2,21.5744,0.0,41,983.6595
2,0.0,0,34,0,0,23,Holland,USA,1990-04-14,MI,160,6,2008,Luke,74,8474722,0,1,Witkowski,Luke Witkowski,USA,R,R,DET,210,-5,2,0.0588,0,0,20182019,0,0,13.147,0.0,14,575.8529
13,0.0,0,64,4,0,22,Newmarket,CAN,1996-12-22,ON,34,2,2015,Travis,72,8478408,0,1,Dermott,Travis Dermott,CAN,D,L,TOR,204,-5,17,0.2656,0,0,20182019,0,0,22.7031,0.0408,98,1038.4062
0,0.0,0,1,0,0,2,Buffalo,USA,1996-10-30,NY,91,3,2015,Dennis,74,8478502,0,1,Gilbert,Dennis Gilbert,USA,D,L,CHI,216,0,0,0.0,0,0,20182019,0,0,17.0,0.0,0,766.0
1,0.3521,0,15,1,0,2,Ufa,RUS,1997-01-05,,104,4,2015,Mikhail,74,8478844,0,1,Vorobyev,Mikhail Vorobyev,RUS,C,L,PHI,194,0,2,0.1333,0,0,20182019,0,0,12.2,0.1,10,560.0
12,0.0,0,38,0,0,16,Oulu,FIN,1999-06-17,,29,1,2017,Henri,72,8480035,0,1,Jokiharju,Henri Jokiharju,FIN,D,R,CHI,193,-7,12,0.3157,0,1,20182019,0,0,24.8947,0.0,62,1138.8157
14,0.25,2,83,12,0,74,Hilton Head Isl.,USA,1994-09-20,SC,30,1,2013,Ryan,72,8477451,0,1,Hartman,Ryan Hartman,USA,R,R,"NSH, PHI",181,1,26,0.3132,0,0,20182019,0,0,17.7831,0.0827,145,787.0722
0,0.0,0,1,0,0,0,La Mirada,USA,1995-10-25,CA,99,4,2014,Chase,69,8478029,0,1,De Leo,Chase De Leo,USA,C,L,ANA,179,1,0,0.0,0,0,20182019,0,0,18.0,0.0,4,752.0
8,0.0,0,33,0,0,0,Aurora,CAN,1995-06-01,ON,178,6,2014,Dylan,71,8478106,0,1,Sikura,Dylan Sikura,CAN,R,L,CHI,166,2,8,0.2424,0,0,20182019,0,0,15.4545,0.0,52,676.9393
0,0.5172,1,8,1,0,4,Kauniainen,FIN,1993-04-14,,,,,Kalle,70,8479290,0,1,Kossila,Kalle Kossila,FIN,C,L,ANA,185,-1,1,0.125,0,0,20182019,0,0,16.375,0.0909,11,618.25
1,0.0,1,54,8,0,29,LaSalle,CAN,1994-12-20,QC,57,2,2013,William,74,8477478,0,1,Carrier,William Carrier,CAN,L,L,VGK,212,-4,9,0.1666,0,0,20182019,0,0,12.9629,0.0941,85,596.6666
20,0.4767,4,71,21,0,65,Toronto,CAN,1992-06-09,ON,123,5,2010,Zach,73,8475786,0,1,Hyman,Zach Hyman,CAN,L,R,TOR,209,16,41,0.5774,0,0,20182019,1,1,23.9436,0.1458,144,1036.5352
8,0.0,1,50,2,0,46,Winnipeg,CAN,1995-04-22,MB,53,2,2013,Madison,74,8477474,0,1,Bowey,Madison Bowey,CAN,D,R,"WSH, DET",198,-1,10,0.2,0,0,20182019,0,0,19.4,0.0416,48,915.5
3,0.5038,0,40,3,0,26,Macomb,USA,1994-04-23,MI,,,,Sheldon,69,8480326,0,1,Dries,Sheldon Dries,USA,C,L,COL,185,-7,6,0.15,0,0,20182019,1,1,12.975,0.0681,44,544.425
5,0.5104,1,41,6,0,8,St. Thomas,CAN,1992-06-17,ON,62,3,2010,Greg,72,8475735,0,1,McKegg,Greg McKegg,CAN,C,L,CAR,194,-2,11,0.2682,0,0,20182019,0,0,15.8536,0.2222,27,639.6829
1,0.0,0,3,0,0,0,Aurora,CAN,1993-03-31,ON,12,1,2011,Ryan,71,8476465,0,1,Murphy,Ryan Murphy,CAN,D,R,"MIN, NJD",181,1,1,0.3333,0,1,20182019,0,0,14.6666,0.0,1,670.0
50,0.5352,6,80,14,1,42,Vancouver,CAN,1992-07-31,BC,4,1,2010,Ryan,75,8475793,0,1,Johansen,Ryan Johansen,CAN,C,R,NSH,218,7,64,0.8,0,16,20182019,1,2,25.0,0.1029,136,1173.3125
2,1.0,1,11,3,0,2,Esko,USA,1995-09-26,MN,,,,Karson,71,8480901,0,1,Kuhlman,Karson Kuhlman,USA,C,R,BOS,185,5,5,0.4545,0,0,20182019,0,0,16.6363,0.2,15,728.7272
17,0.3333,4,72,18,0,24,Pontiac,USA,1992-05-11,MI,80,3,2010,Bryan,71,8475810,0,1,Rust,Bryan Rust,USA,R,R,PIT,192,10,35,0.4861,0,0,20182019,2,4,22.3611,0.1276,141,954.2638
20,0.5417,1,82,12,0,53,Oakville,CAN,1994-05-30,ON,20,1,2012,Scott,73,8476872,0,1,Laughton,Scott Laughton,CAN,C,L,PHI,190,-11,32,0.3902,0,0,20182019,0,2,20.3414,0.0923,130,891.0731
1,0.4811,0,15,0,0,8,Grand Forks,USA,1994-09-19,ND,134,5,2013,Luke,71,8477366,0,1,Johnson,Luke Johnson,USA,C,R,CHI,179,-8,1,0.0666,0,1,20182019,0,0,15.8666,0.0,19,648.7333
16,0.0,1,82,8,0,36,St. Hyacinthe,CAN,1990-10-22,QC,94,4,2009,David,74,8475233,0,1,Savard,David Savard,CAN,D,R,CBJ,227,19,24,0.2926,0,0,20182019,0,0,25.4024,0.0645,124,1184.6219
18,0.3571,0,63,6,0,34,Morristown,USA,1992-04-30,NJ,140,5,2010,Kenny,72,8475844,0,1,Agostino,Kenny Agostino,USA,L,L,"MTL, NJD",199,-3,24,0.3809,0,5,20182019,0,0,17.0158,0.0759,79,775.0158
0,0.0,0,2,0,0,7,Sudbury,CAN,1990-03-19,ON,50,2,2008,Cameron,74,8474611,0,1,Gaunce,Cameron Gaunce,CAN,D,L,TBL,204,3,0,0.0,0,0,20182019,0,0,19.5,0.0,2,940.0
6,0.4745,1,60,3,0,6,Skara,SWE,1996-04-05,,106,4,2014,Christoffer,75,8478036,0,1,Ehn,Christoffer Ehn,SWE,C,L,DET,181,-5,9,0.15,0,0,20182019,1,1,14.5666,0.0612,49,636.85
16,0.3428,3,56,15,1,17,Ottawa,CAN,1989-04-27,ON,179,6,2007,Paul,69,8474038,0,1,Byron,Paul Byron,CAN,L,L,MTL,163,16,31,0.5535,0,1,20182019,2,3,20.7142,0.1595,94,874.0
0,0.0,0,2,0,0,0,Columbus,USA,1997-01-22,OH,,,,Kole,73,8478949,0,1,Sherwood,Kole Sherwood,USA,R,R,CBJ,202,0,0,0.0,0,0,20182019,0,0,12.5,0.0,2,553.5
17,0.5581,1,50,11,0,26,Thunder Bay,CAN,1988-09-10,ON,2,1,2006,Jordan,76,8473533,0,1,Staal,Jordan Staal,CAN,C,L,CAR,220,6,28,0.56,0,2,20182019,0,0,25.58,0.0909,121,1097.08
17,1.0,1,78,8,1,44,Lakeville,USA,1994-03-26,MN,28,1,2012,Brady,75,8476869,0,1,Skjei,Brady Skjei,USA,D,L,NYR,214,-4,25,0.3205,0,0,20182019,0,1,27.4487,0.0634,126,1274.0512
0,0.3809,0,4,0,0,0,Pointe-Claire,CAN,1996-02-25,QC,63,3,2014,Dominic,74,8477994,0,1,Turgeon,Dominic Turgeon,CAN,C,L,DET,200,-3,0,0.0,0,0,20182019,0,0,19.0,0.0,2,755.25
4,0.2857,1,32,2,0,6,Mississauga,CAN,1996-01-22,ON,21,1,2014,Robby,70,8477952,0,1,Fabbri,Robby Fabbri,CAN,C,L,STL,190,-4,6,0.1875,0,0,20182019,0,0,16.2812,0.0465,43,759.2187
10,0.4398,5,82,15,0,38,Brandon,CAN,1992-07-25,MB,58,2,2012,Jordan,72,8476921,0,1,Martinook,Jordan Martinook,CAN,L,L,CAR,196,1,25,0.3048,0,0,20182019,1,1,21.1585,0.1027,146,869.1463
12,0.4117,1,67,6,0,32,Villach,AUT,1988-12-01,,,,,Michael,72,8477290,0,1,Raffl,Michael Raffl,AUT,L,L,PHI,200,-1,18,0.2686,0,0,20182019,1,1,16.1641,0.0923,65,684.9253
0,1.0,0,4,1,0,5,Windsor,CAN,1988-06-07,ON,112,4,2006,Matt,72,8473492,0,1,Beleskey,Matt Beleskey,CAN,L,L,NYR,207,1,1,0.25,0,0,20182019,0,0,10.5,0.3333,3,442.25
26,0.0,0,82,3,0,33,Novokuznetsk,RUS,1991-07-23,,55,2,2009,Dmitry,71,8475200,0,1,Orlov,Dmitry Orlov,RUS,D,L,WSH,212,3,29,0.3536,0,1,20182019,0,0,23.3414,0.0297,101,1298.1829
0,0.0,0,7,0,0,0,Calgary,CAN,1995-08-07,AB,,,,Sheldon,70,8480776,0,1,Rempal,Sheldon Rempal,CAN,R,R,LAK,165,-1,0,0.0,0,0,20182019,0,0,12.1428,0.0,3,524.2857
2,0.0,1,29,3,0,10,Bloomfield Hills,USA,1994-03-09,MI,67,3,2012,Mackenzie,74,8476907,0,1,MacEachern,Mackenzie MacEachern,USA,L,L,STL,190,0,5,0.1724,0,0,20182019,0,0,11.5862,0.0909,33,481.931
41,0.5554,1,81,12,0,39,Victoriaville,CAN,1993-02-24,QC,26,1,2011,Phillip,73,8476479,0,1,Danault,Phillip Danault,CAN,C,L,MTL,198,17,53,0.6543,0,4,20182019,0,2,24.9012,0.0909,132,1066.6419
0,0.0,0,7,0,0,4,Oulunsalo,FIN,1998-05-25,,43,2,2016,Janne,73,8479511,0,1,Kuokkanen,Janne Kuokkanen,FIN,L,L,CAR,193,-2,0,0.0,0,0,20182019,0,0,14.4285,0.0,6,655.1428
7,0.0,0,54,4,0,14,Edmonton,CAN,1988-06-04,AB,,,,Taylor,73,8476166,0,1,Fedun,Taylor Fedun,CAN,D,R,DAL,201,2,11,0.2037,0,2,20182019,0,1,20.3888,0.0465,86,831.4444
11,0.5761,3,78,12,0,33,St. Louis,USA,1993-03-29,MO,67,3,2011,Adam,77,8476392,0,1,Lowry,Adam Lowry,USA,C,L,WPG,210,6,23,0.2948,0,0,20182019,1,3,21.641,0.1142,105,878.2948
5,0.7368,0,42,7,0,16,Yorkton,CAN,1996-01-01,SK,32,2,2014,Jayce,71,8477963,0,1,Hawryluk,Jayce Hawryluk,CAN,C,R,FLA,196,-8,12,0.2857,0,1,20182019,0,0,14.0,0.2,35,565.8571
